index,true_label,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,label,description_lengths,description_lengths_unnormalized
109,2,8.1,0.785,0.52,2.0,0.122,37.0,153.0,0.9969,3.21,0.69,9.3,2,[0.19999523 0.13644076 0.09785663 0.13731818 0.18234468 0.24604452],[58.08023459 39.62350249 28.41835973 39.87831301 52.95437223 71.45332199]
110,2,7.8,0.56,0.19,1.8,0.104,12.0,47.0,0.9964,3.19,0.93,9.5,2,[0.1684201  0.15738464 0.13074916 0.1458412  0.16283989 0.234765  ],[25.54668408 23.87277847 19.83259365 22.12181991 24.70025384 35.6101635 ]
111,2,8.4,0.62,0.09,2.2,0.084,11.0,108.0,0.9964,3.15,0.66,9.8,2,[0.30869879 0.12460075 0.10732874 0.13817136 0.16912714 0.15207322],[56.31814295 22.73181246 19.58075408 25.20759668 30.85508144 27.74381185]
112,2,8.4,0.6,0.1,2.2,0.085,14.0,111.0,0.9964,3.15,0.66,9.8,2,[0.30017101 0.13107494 0.1155634  0.1400513  0.14095443 0.17218492],[54.3964093  23.75314759 20.94217643 25.37982514 25.54348901 31.20301798]
113,3,10.1,0.31,0.44,2.3,0.08,22.0,46.0,0.9988,3.32,0.67,9.7,4,[0.18669526 0.18100105 0.15241205 0.15070992 0.14575657 0.18342514],[26.04648816 25.25207    21.26352134 21.02605196 20.33499323 25.59026332]
114,2,7.8,0.56,0.19,1.8,0.104,12.0,47.0,0.9964,3.19,0.93,9.5,2,[0.17491432 0.16581453 0.13937775 0.14347161 0.16299226 0.21342954],[25.31145988 23.99465033 20.16904319 20.76145575 23.58624551 30.88491158]
115,3,9.4,0.4,0.31,2.2,0.09,13.0,62.0,0.9966,3.07,0.63,10.5,2,[0.27930499 0.1537766  0.13470547 0.14140129 0.14844085 0.14237079],[41.24551776 22.70849338 19.89222233 20.88100738 21.92055268 21.0241742 ]
116,3,8.3,0.54,0.28,1.9,0.077,11.0,40.0,0.9978,3.39,0.61,10.0,2,[0.23517371 0.1427838  0.1383854  0.13882955 0.16912738 0.17570016],[30.23911436 18.3594316  17.79387676 17.85098699 21.74674374 22.5918843 ]
117,3,7.8,0.56,0.12,2.0,0.082,7.0,28.0,0.997,3.37,0.5,9.4,1,[0.19903253 0.12642023 0.13839841 0.14897227 0.17645457 0.21072198],[27.1179498  17.22460937 18.85662242 20.29729814 24.04173002 28.7106242 ]
118,3,8.8,0.55,0.04,2.2,0.119,14.0,56.0,0.9962,3.21,0.6,10.9,3,[0.17251522 0.14483632 0.13950868 0.13216932 0.15947113 0.25149932],[25.19297404 21.1509323  20.37291977 19.30112817 23.28810255 36.72728735]
119,3,7.0,0.69,0.08,1.8,0.097,22.0,89.0,0.9959,3.34,0.54,9.2,2,[0.27885463 0.10889026 0.10306237 0.12695102 0.16931942 0.2129223 ],[53.35365373 20.83412857 19.71907036 24.28972003 32.3961258  40.73872813]
120,2,7.3,1.07,0.09,1.7,0.178,10.0,89.0,0.9962,3.3,0.57,9.0,1,[0.17859399 0.09792536 0.10381902 0.12813462 0.19588454 0.29564246],[51.33812723 28.14934901 29.84352409 36.83321904 56.30841967 84.98455012]
121,3,8.8,0.55,0.04,2.2,0.119,14.0,56.0,0.9962,3.21,0.6,10.9,1,[0.1767444  0.13708548 0.14190245 0.14018175 0.16125191 0.24283401],[25.50297498 19.78047104 20.47552667 20.22724089 23.26751821 35.0392413 ]
122,2,7.3,0.695,0.0,2.5,0.075,3.0,13.0,0.998,3.49,0.52,9.2,0,[0.12937722 0.13369445 0.15555953 0.16673726 0.21937071 0.19526084],[19.48860759 20.13892993 23.43255342 25.11630019 33.04468691 29.41292126]
123,2,8.0,0.71,0.0,2.6,0.08,11.0,34.0,0.9976,3.44,0.53,9.5,1,[0.14812612 0.12922733 0.13567767 0.15387607 0.19585748 0.23723533],[21.56156969 18.81061996 19.7495453  22.39854455 28.50945287 34.53250521]
124,2,7.8,0.5,0.17,1.6,0.082,21.0,102.0,0.996,3.39,0.48,9.5,2,[0.28076585 0.1242492  0.10365229 0.12703268 0.14911412 0.21518586],[53.46424814 23.65989288 19.73776969 24.18993242 28.39474351 40.97631564]
125,2,9.0,0.62,0.04,1.9,0.146,27.0,90.0,0.9984,3.16,0.7,9.4,2,[0.25826613 0.12787777 0.10470959 0.12154595 0.1560357  0.23156486],[57.98136055 28.70886386 23.50755289 27.28735507 35.03038708 51.98686337]
126,2,8.2,1.33,0.0,1.7,0.081,3.0,12.0,0.9964,3.53,0.49,10.9,0,[0.09458909 0.11427749 0.17856129 0.19609839 0.26188689 0.15458685],[20.82551119 25.16027129 39.31351893 43.17463141 57.65916742 34.03511002]
127,2,8.1,1.33,0.0,1.8,0.082,3.0,12.0,0.9964,3.54,0.48,10.9,0,[0.08293045 0.10051436 0.16045699 0.17108212 0.23302956 0.25198652],[20.33889808 24.65139626 39.3524746  41.95831566 57.15107877 61.80031922]
128,4,8.0,0.59,0.16,1.8,0.065,3.0,16.0,0.9962,3.42,0.92,10.5,3,[0.31222538 0.13541346 0.14057952 0.12918253 0.14064601 0.14195309],[51.11836269 22.17024914 23.01605001 21.15010464 23.02693493 23.24093424]
129,2,6.1,0.38,0.15,1.8,0.072,6.0,19.0,0.9955,3.42,0.57,9.4,1,[0.15477679 0.14346186 0.16453317 0.16288861 0.18149888 0.19284069],[20.91551623 19.38649074 22.2339296  22.01169463 24.52656429 26.05922092]
130,2,8.0,0.745,0.56,2.0,0.118,30.0,134.0,0.9968,3.24,0.66,9.4,2,[0.22664415 0.1358001  0.09734965 0.13367388 0.17439653 0.23213568],[56.67664449 33.95937621 24.34411685 33.42767527 43.61114225 58.04990404]
131,2,5.6,0.5,0.09,2.3,0.049,17.0,99.0,0.9937,3.63,0.63,13.0,3,[0.27950589 0.13531124 0.16672419 0.12917965 0.13238478 0.15689425],[69.13194507 33.46737846 41.23693846 31.95081369 32.74355692 38.80563741]
132,2,5.6,0.5,0.09,2.3,0.049,17.0,99.0,0.9937,3.63,0.63,13.0,5,[0.30261171 0.13716606 0.1707608  0.1287635  0.14064747 0.12005046],[74.19677555 33.63147865 41.86850686 31.57127085 34.48507799 29.43493809]
133,3,6.6,0.5,0.01,1.5,0.06,17.0,26.0,0.9952,3.4,0.58,9.8,0,[0.14547931 0.1456108  0.15436001 0.15228008 0.18193806 0.22033174],[20.05024526 20.06836775 21.27420047 20.98754038 25.0750629  30.36655532]
134,3,7.9,1.04,0.05,2.2,0.084,13.0,29.0,0.9959,3.22,0.55,9.9,1,[0.12182319 0.11531091 0.1481864  0.16718278 0.21967358 0.22782316],[19.99394764 18.92513446 24.32074799 27.4384847  36.05341552 37.39094623]
135,2,8.4,0.745,0.11,1.9,0.09,16.0,63.0,0.9965,3.19,0.82,9.6,2,[0.23430076 0.1416676  0.12350185 0.13328739 0.16284561 0.2043968 ],[37.03072106 22.39025284 19.5191967  21.06577877 25.73739081 32.30446511]
136,2,8.3,0.715,0.15,1.8,0.089,10.0,52.0,0.9968,3.23,0.77,9.5,2,[0.21993374 0.14863477 0.12841158 0.13475707 0.17227735 0.19598549],[32.40154128 21.89748394 18.91812122 19.85296418 25.38060633 28.87338693]
137,2,7.2,0.415,0.36,2.0,0.081,13.0,45.0,0.9972,3.48,0.64,9.2,3,[0.17462439 0.15221642 0.15004748 0.14854869 0.18421837 0.19034466],[23.36808134 20.36946673 20.07922065 19.87865345 24.65193871 25.4717533 ]
138,2,7.8,0.56,0.19,2.1,0.081,15.0,105.0,0.9962,3.33,0.54,9.5,2,[0.29326662 0.1233616  0.10871293 0.13719062 0.14507599 0.19239223],[51.46294332 21.64771129 19.0771374  24.07445224 25.45818996 33.76132808]
139,2,7.8,0.56,0.19,2.0,0.081,17.0,108.0,0.9962,3.32,0.54,9.5,2,[0.29510568 0.12515364 0.10092509 0.13175266 0.1661394  0.18092353],[54.5067656  23.11619388 18.64111904 24.33504963 30.68636743 33.41703353]
140,2,8.4,0.745,0.11,1.9,0.09,16.0,63.0,0.9965,3.19,0.82,9.6,2,[0.22790574 0.14826349 0.13197559 0.13931168 0.1624557  0.1900878 ],[35.99137401 23.41409422 20.84187334 22.00040561 25.65536036 30.01908159]
141,2,8.3,0.715,0.15,1.8,0.089,10.0,52.0,0.9968,3.23,0.77,9.5,1,[0.19377494 0.12770456 0.13201875 0.15168308 0.18903305 0.20578562],[26.97698757 17.77879092 18.37940516 21.11703602 26.31682939 28.64909204]
142,3,5.2,0.34,0.0,1.8,0.05,27.0,63.0,0.9916,3.68,0.79,14.0,5,[0.31839187 0.15754065 0.17732186 0.11939513 0.11404278 0.11330771],"[107.14223417  53.01409802  59.67068326  40.17772452  38.37660253
  38.12924554]"
143,2,6.3,0.39,0.08,1.7,0.066,3.0,20.0,0.9954,3.34,0.58,9.4,1,[0.15802787 0.14622275 0.16382956 0.16338889 0.17817057 0.19036037],[21.51287211 19.90580147 22.3026765  22.24268693 24.25496685 25.91440579]
144,3,5.2,0.34,0.0,1.8,0.05,27.0,63.0,0.9916,3.68,0.79,14.0,5,[0.25001057 0.16706226 0.20220874 0.13898779 0.13148946 0.11024118],[71.398197   47.70976022 57.74691837 39.6922332  37.55085369 31.48275629]
145,2,8.1,0.67,0.55,1.8,0.117,32.0,141.0,0.9968,3.17,0.62,9.4,2,[0.23342589 0.15005464 0.11154785 0.1504442  0.14896574 0.20556168],[55.71566527 35.81605327 26.62499403 35.90903768 35.55614771 49.06484852]
146,2,5.8,0.68,0.02,1.8,0.087,21.0,94.0,0.9944,3.54,0.52,10.0,1,[0.25977322 0.11279025 0.11901442 0.13153048 0.15713251 0.21975912],[54.36535801 23.60475136 24.90734713 27.52670887 32.88470428 45.99120389]
147,2,7.6,0.49,0.26,1.6,0.236,10.0,88.0,0.9968,3.11,0.8,9.3,2,[0.21450997 0.13181212 0.10673751 0.1397169  0.20471995 0.20250356],[60.98614838 37.47477794 30.34595411 39.72214287 58.20280283 57.57267342]
148,3,6.9,0.49,0.1,2.3,0.074,12.0,30.0,0.9959,3.42,0.58,10.2,1,[0.16109813 0.14354594 0.16269646 0.16087897 0.17263193 0.19914857],[19.86771558 17.70306037 20.06483292 19.84068729 21.29014254 24.560355  ]
149,3,8.2,0.4,0.44,2.8,0.089,11.0,43.0,0.9975,3.53,0.61,10.5,3,[0.18822502 0.16477313 0.15905263 0.14977367 0.16662235 0.17155319],[24.3610687  21.32580183 20.58542414 19.38449363 21.56513805 22.20331328]
150,3,7.3,0.33,0.47,2.1,0.077,5.0,11.0,0.9958,3.33,0.53,10.3,0,[0.15086594 0.16653866 0.17640205 0.16726875 0.16188561 0.17703898],[19.26504897 21.26640006 22.5259198  21.35962927 20.67222172 22.60725342]
151,1,9.2,0.52,1.0,3.4,0.61,32.0,69.0,0.9996,2.74,2.0,9.4,2,[0.22753677 0.1681734  0.12714247 0.15762657 0.15995187 0.15956891],"[151.34810862 111.86203567  84.56994543 104.84671558 106.39341188
 106.1386795 ]"
152,2,7.5,0.6,0.03,1.8,0.095,25.0,99.0,0.995,3.35,0.54,10.1,2,[0.27285352 0.12267002 0.11230146 0.13406643 0.14631805 0.21179054],[51.17651534 23.00803765 21.06330671 25.14555277 27.44347212 39.72351839]
153,2,7.5,0.6,0.03,1.8,0.095,25.0,99.0,0.995,3.35,0.54,10.1,2,[0.26508608 0.12168856 0.11172578 0.12931817 0.15137091 0.22081052],[49.90594787 22.90947486 21.03385019 24.34584937 28.49756849 41.57049027]
154,2,7.1,0.43,0.42,5.5,0.07,29.0,129.0,0.9973,3.42,0.72,10.5,2,[0.26644183 0.15743592 0.11571227 0.14422742 0.13808944 0.17809312],[59.9673668  35.43369121 26.04305912 32.46088955 31.07942942 40.08295235]
155,2,7.1,0.43,0.42,5.5,0.071,28.0,128.0,0.9973,3.42,0.71,10.5,2,[0.27312198 0.15921394 0.12238809 0.14742345 0.13395012 0.16390242],[58.1194341  33.88018855 26.04377165 31.3712116  28.50413222 34.87788166]
156,2,7.1,0.43,0.42,5.5,0.07,29.0,129.0,0.9973,3.42,0.72,10.5,2,[0.25803641 0.14528138 0.11490756 0.13131211 0.1243969  0.22606563],[62.15721642 34.99617093 27.67955917 31.63117619 29.9654023  54.45592073]
157,2,7.1,0.43,0.42,5.5,0.071,28.0,128.0,0.9973,3.42,0.71,10.5,2,[0.28104062 0.15092579 0.12502146 0.14003487 0.15842381 0.14455346],[61.48269387 33.01773352 27.35069463 30.63514766 34.65806002 31.62367207]
158,2,7.1,0.68,0.0,2.2,0.073,12.0,22.0,0.9969,3.48,0.5,9.3,1,[0.17708407 0.11192269 0.14046287 0.14680336 0.19282603 0.23090098],[27.28727193 17.24641233 21.64423162 22.62125182 29.71298563 35.580037  ]
159,3,6.8,0.6,0.18,1.9,0.079,18.0,86.0,0.9968,3.59,0.57,9.3,2,[0.2947235  0.12346997 0.11704617 0.13409131 0.16341546 0.16725359],[52.788376   22.11489478 20.96431837 24.01730002 29.26959232 29.95704668]
160,2,7.6,0.95,0.03,2.0,0.09,7.0,20.0,0.9959,3.2,0.56,9.6,1,[0.12188839 0.1180442  0.15296831 0.17101607 0.22053335 0.21554969],[18.87454719 18.2792705  23.68730578 26.48202059 34.14982444 33.37809922]
161,1,7.6,0.68,0.02,1.3,0.072,9.0,20.0,0.9965,3.17,1.08,9.2,1,[0.22306645 0.13997999 0.1443062  0.15447208 0.17458632 0.16358897],[39.93818762 25.06224962 25.8368215  27.65693765 31.25822484 29.28924076]
162,3,7.8,0.53,0.04,1.7,0.076,17.0,31.0,0.9964,3.33,0.56,10.0,1,[0.16221849 0.14290876 0.14620125 0.14929898 0.18009963 0.2192729 ],[20.54599294 18.1002947  18.51730864 18.90965606 22.81075214 27.7722931 ]
163,2,7.4,0.6,0.26,7.3,0.07,36.0,121.0,0.9982,3.37,0.49,9.4,2,[0.22622712 0.1641056  0.11309718 0.13841489 0.16371369 0.19444151],[61.81084706 44.83771046 30.90094722 37.81837167 44.73063071 53.12623202]
164,2,7.3,0.59,0.26,7.2,0.07,35.0,121.0,0.9981,3.37,0.49,9.4,2,[0.23156031 0.13676518 0.12092217 0.14042735 0.15964671 0.21067827],[61.62799579 36.39900203 32.18250605 37.3736602  42.48874463 56.07040248]
165,2,7.8,0.63,0.48,1.7,0.1,14.0,96.0,0.9961,3.19,0.62,9.5,2,[0.28567987 0.13021977 0.10561157 0.13277555 0.15739326 0.18831999],[53.14671565 24.22555419 19.64754493 24.70102074 29.28079903 35.03428219]
166,2,6.8,0.64,0.1,2.1,0.085,18.0,101.0,0.9956,3.34,0.52,10.2,2,[0.29678476 0.11765618 0.10853722 0.12888035 0.16428375 0.18385774],[53.90266587 21.36895937 19.71275617 23.40751772 29.8375565  33.39262495]
167,1,7.3,0.55,0.03,1.6,0.072,17.0,42.0,0.9956,3.37,0.48,9.0,2,[0.15059424 0.13278132 0.13234631 0.14433941 0.1836261  0.25631262],[23.16447584 20.42448352 20.35757108 22.20235491 28.24545125 39.42612487]
168,3,6.8,0.63,0.07,2.1,0.089,11.0,44.0,0.9953,3.47,0.55,10.4,1,[0.1339001  0.12554423 0.15562685 0.15767177 0.19298083 0.23427622],[17.49366156 16.4019903  20.33219768 20.5993613  25.21238841 30.6075111 ]
169,2,7.5,0.705,0.24,1.8,0.36,15.0,63.0,0.9964,3.0,1.59,9.5,2,[0.21329975 0.14487101 0.10939468 0.15767401 0.18357718 0.19118337],"[103.81581664  70.51064199  53.24384311  76.74203137  89.34944971
  93.05148443]"
170,1,7.9,0.885,0.03,1.8,0.058,4.0,8.0,0.9972,3.36,0.33,9.1,1,[0.1231008  0.12263039 0.13959418 0.15902421 0.20726779 0.24838263],[23.02700326 22.93900881 26.112223   29.74676741 38.7711205  46.4619851 ]
171,3,8.0,0.42,0.17,2.0,0.073,6.0,18.0,0.9972,3.29,0.61,9.2,0,[0.15903644 0.16002161 0.16455002 0.16595138 0.17950714 0.1709334 ],[20.05431378 20.17854164 20.74956949 20.92627987 22.63564522 21.55450658]
172,3,8.0,0.42,0.17,2.0,0.073,6.0,18.0,0.9972,3.29,0.61,9.2,1,[0.15820603 0.15460889 0.15907002 0.16279537 0.17790859 0.1874111 ],[19.66009838 19.21308545 19.76746474 20.23041103 22.10851445 23.28938166]
173,3,7.4,0.62,0.05,1.9,0.068,24.0,42.0,0.9961,3.42,0.57,11.5,3,[0.17542001 0.14883673 0.15804484 0.14746094 0.17411084 0.19612664],[23.99603155 20.35965447 21.6192484  20.1714574  23.81694708 26.82853022]
174,2,7.3,0.38,0.21,2.0,0.08,7.0,35.0,0.9961,3.33,0.47,9.5,1,[0.16747306 0.13668619 0.14608592 0.15090292 0.17891331 0.21993859],[22.59747346 18.4433401  19.71166408 20.36163142 24.14112912 29.67675077]
175,2,6.9,0.5,0.04,1.5,0.085,19.0,49.0,0.9958,3.35,0.78,9.5,2,[0.15911431 0.15920564 0.14026016 0.14695913 0.18143091 0.21302984],[21.83799636 21.8505316  19.25031661 20.16973142 24.90088764 29.23775269]
176,2,7.3,0.38,0.21,2.0,0.08,7.0,35.0,0.9961,3.33,0.47,9.5,1,[0.18328942 0.13212201 0.14536571 0.15477898 0.18170662 0.20273726],[24.86615265 17.92447289 19.72119361 20.99825355 24.65142154 27.50456452]
177,3,7.5,0.52,0.42,2.3,0.087,8.0,38.0,0.9972,3.58,0.61,10.5,1,[0.20671557 0.14823476 0.15375112 0.15536339 0.17198719 0.16394798],[27.79125227 19.92897596 20.67060592 20.88736295 23.1223002  22.04149297]
178,2,7.0,0.805,0.0,2.5,0.068,7.0,20.0,0.9969,3.48,0.56,9.6,1,[0.13614349 0.12772143 0.15772329 0.1721818  0.20768078 0.19854922],[19.9275125  18.69476339 23.08617773 25.20249103 30.39852548 29.06192671]
179,2,8.8,0.61,0.14,2.4,0.067,10.0,42.0,0.9969,3.19,0.59,9.5,2,[0.21309595 0.14617291 0.13217438 0.14615099 0.18180418 0.1806016 ],[28.20312763 19.34590225 17.49320398 19.34300031 24.0616796  23.90251887]
180,2,8.8,0.61,0.14,2.4,0.067,10.0,42.0,0.9969,3.19,0.59,9.5,1,[0.19129822 0.13744179 0.14076451 0.14675228 0.18561732 0.19812588],[25.33319071 18.20110457 18.64112473 19.43407212 24.58088181 26.23736215]
181,2,8.9,0.61,0.49,2.0,0.27,23.0,110.0,0.9972,3.12,1.02,9.3,2,[0.21777425 0.17331061 0.10194463 0.12539108 0.18875268 0.19282677],[77.51234884 61.68641379 36.28513218 44.63042319 67.18270565 68.6327962 ]
182,2,7.2,0.73,0.02,2.5,0.076,16.0,42.0,0.9972,3.44,0.52,9.3,1,[0.14457142 0.12383707 0.14024713 0.15735185 0.19779372 0.23619881],[21.10714082 18.07996675 20.4758031  22.97305766 28.87749009 34.48455725]
183,2,6.8,0.61,0.2,1.8,0.077,11.0,65.0,0.9971,3.54,0.58,9.3,2,[0.24535149 0.13250878 0.12603877 0.13952315 0.1703003  0.1862775 ],[38.53997517 20.81456682 19.79825403 21.9163884  26.75088472 29.26059372]
184,3,6.7,0.62,0.21,1.9,0.079,8.0,62.0,0.997,3.52,0.58,9.3,1,[0.20881258 0.13097301 0.13743733 0.15256271 0.1784305  0.19178387],[30.8011809  19.31934939 20.27287829 22.50396708 26.31963087 28.28933738]
185,2,8.9,0.31,0.57,2.0,0.111,26.0,85.0,0.9971,3.26,0.53,9.7,2,[0.27832127 0.13688166 0.10919961 0.12522078 0.13916387 0.21121281],[56.48300122 27.77900127 22.16115775 25.41252117 28.24215671 42.86389297]
186,2,7.4,0.39,0.48,2.0,0.082,14.0,67.0,0.9972,3.34,0.55,9.2,2,[0.27268567 0.13672495 0.12612601 0.13502078 0.1497925  0.17965007],[42.67786215 21.39873604 19.73990252 21.13201733 23.44393018 28.11691961]
187,2,7.7,0.705,0.1,2.6,0.084,9.0,26.0,0.9976,3.39,0.49,9.7,1,[0.15157882 0.12220239 0.13441218 0.15547492 0.19718116 0.23915053],[21.47379096 17.31210572 19.04183683 22.02574268 27.93416097 33.87985702]
188,2,7.9,0.5,0.33,2.0,0.084,15.0,143.0,0.9968,3.2,0.55,9.5,2,[0.23946727 0.13353924 0.09269704 0.12646551 0.16977389 0.23805705],[56.84737453 31.70101475 22.00544375 30.02177353 40.30279441 56.51260312]
189,2,7.9,0.49,0.32,1.9,0.082,17.0,144.0,0.9968,3.2,0.55,9.5,2,[0.26457514 0.14496068 0.0992922  0.14741249 0.13863212 0.20512737],[56.11730251 30.74666052 21.06021917 31.26669878 29.40435177 43.50822519]
190,2,8.2,0.5,0.35,2.9,0.077,21.0,127.0,0.9976,3.23,0.62,9.4,2,[0.27191863 0.12816392 0.09475487 0.12288047 0.13096409 0.25131802],[60.48069721 28.50648128 21.07557072 27.33132535 29.12930134 55.89866641]
191,3,6.4,0.37,0.25,1.9,0.074,21.0,49.0,0.9974,3.57,0.62,9.8,2,[0.19969437 0.15762145 0.15052247 0.15140632 0.17617693 0.16457846],[28.07626059 22.16096911 21.16288052 21.28714661 24.76979811 23.13909777]
192,2,6.8,0.63,0.12,3.8,0.099,16.0,126.0,0.9969,3.28,0.61,9.5,2,[0.26445192 0.13013041 0.1074108  0.14377827 0.14518915 0.20903946],[54.12240719 26.63233077 21.98256294 29.4254857  29.71423528 42.78176123]
193,2,7.6,0.55,0.21,2.2,0.071,7.0,28.0,0.9964,3.28,0.55,9.7,1,[0.16507695 0.13734461 0.14810887 0.15918319 0.18109031 0.20919606],[20.19286493 16.80053603 18.11726269 19.47191719 22.15168241 25.5896886 ]
194,2,7.6,0.55,0.21,2.2,0.071,7.0,28.0,0.9964,3.28,0.55,9.7,1,[0.17682137 0.14297581 0.14876672 0.15725229 0.17610329 0.19808052],[21.15467254 17.10543519 17.79825192 18.81345379 21.06876278 23.69808882]
195,2,7.8,0.59,0.33,2.0,0.074,24.0,120.0,0.9968,3.25,0.54,9.4,2,[0.27050154 0.12154504 0.09956376 0.13305459 0.17416492 0.20117015],[54.48838101 24.48338195 20.05558942 26.80180278 35.08284803 40.52263772]
196,2,7.3,0.58,0.3,2.4,0.074,15.0,55.0,0.9968,3.46,0.59,10.2,2,[0.21325132 0.14567411 0.1377151  0.14669482 0.16260289 0.19406176],[27.14725663 18.54456294 17.5313673  18.67450022 20.69962488 24.70439346]
197,3,11.5,0.3,0.6,2.0,0.067,12.0,27.0,0.9981,3.11,0.97,10.1,4,[0.17492501 0.19698771 0.1676784  0.15299036 0.13868349 0.16873503],[31.26007475 35.20280246 29.96506447 27.34023111 24.78351279 30.15389132]
198,4,5.4,0.835,0.08,1.2,0.046,13.0,93.0,0.9924,3.57,0.85,13.0,5,[0.27641911 0.15038987 0.16990004 0.13878828 0.15301844 0.11148426],[73.86716251 40.18851277 45.40219394 37.08823441 40.89094384 29.7918104 ]
199,1,6.9,1.09,0.06,2.1,0.061,12.0,31.0,0.9948,3.51,0.43,11.4,1,[0.11953649 0.11786875 0.17274765 0.16905739 0.22287474 0.19791498],[22.68441237 22.36792527 32.78228041 32.08198189 42.29488643 37.55827942]
200,4,9.6,0.32,0.47,1.4,0.056,9.0,24.0,0.99695,3.22,0.82,10.3,5,[0.19806612 0.20778498 0.16496806 0.15182873 0.14599224 0.13135987],[27.6464077  29.00298258 23.0265234  21.19251394 20.3778463  18.33543567]
201,2,8.8,0.37,0.48,2.1,0.097,39.0,145.0,0.9975,3.04,1.03,9.3,2,[0.24773115 0.14874177 0.11409173 0.14193587 0.13190056 0.21559894],[73.10248917 43.89191066 33.66709924 41.88357156 38.92227134 63.62066029]
202,2,6.8,0.5,0.11,1.5,0.075,16.0,49.0,0.99545,3.36,0.79,9.5,3,[0.18110838 0.15394237 0.14426805 0.1406099  0.17213637 0.20793493],[25.55659986 21.72314398 20.35798016 19.84177085 24.29053912 29.34215301]
203,2,7.0,0.42,0.35,1.6,0.088,16.0,39.0,0.9961,3.34,0.55,9.2,2,[0.18392322 0.14834305 0.14405491 0.14776847 0.16593879 0.20997155],[25.39650608 20.48352084 19.89140567 20.40418104 22.913178   28.99331381]
204,3,7.0,0.43,0.36,1.6,0.089,14.0,37.0,0.99615,3.34,0.56,9.2,3,[0.2120719  0.1389272  0.13826042 0.13756063 0.17477432 0.19840552],[30.2230338  19.7989524  19.70392702 19.60419823 24.90763771 28.27539456]
205,4,12.8,0.3,0.74,2.6,0.095,9.0,28.0,0.9994,3.2,0.77,10.8,4,[0.18818498 0.18585153 0.18201866 0.15885321 0.1396776  0.14541402],[35.52002223 35.07958314 34.35612696 29.98363409 26.36422699 27.4469801 ]
206,4,12.8,0.3,0.74,2.6,0.095,9.0,28.0,0.9994,3.2,0.77,10.8,4,[0.17683188 0.20661747 0.17852543 0.14994626 0.13339332 0.15468564],[34.02974888 39.76172672 34.35565803 28.85584707 25.67037746 29.7678998 ]
207,2,7.8,0.57,0.31,1.8,0.069,26.0,120.0,0.99625,3.29,0.53,9.3,2,[0.26697676 0.12193304 0.10065383 0.13265469 0.17387169 0.20390999],[54.82480016 25.03946256 20.66968643 27.24119886 35.70528332 41.87377363]
208,2,7.8,0.44,0.28,2.7,0.1,18.0,95.0,0.9966,3.22,0.67,9.4,2,[0.32186261 0.13253689 0.09937354 0.12502914 0.14505908 0.17613875],[59.45656774 24.48308073 18.35692981 23.09620038 26.79626146 32.53750268]
209,4,11.0,0.3,0.58,2.1,0.054,7.0,19.0,0.998,3.31,0.88,10.5,5,[0.16047177 0.22977958 0.17876569 0.15276518 0.14113131 0.13708647],[25.12001316 35.96935374 27.98371541 23.9136348  22.09248638 21.45931216]
210,3,9.7,0.53,0.6,2.0,0.039,5.0,19.0,0.99585,3.3,0.86,12.4,4,[0.19553094 0.16812716 0.20096081 0.15966024 0.13731763 0.13840323],[32.00279979 27.5175872  32.89151315 26.13179567 22.47495193 22.65263349]
211,3,8.0,0.725,0.24,2.8,0.083,10.0,62.0,0.99685,3.35,0.56,10.0,2,[0.2281737  0.12592881 0.11710661 0.13927887 0.17480873 0.21470329],[33.49911293 18.48812298 17.19290014 20.44809939 25.66438337 31.52146668]
212,3,11.6,0.44,0.64,2.1,0.059,5.0,15.0,0.998,3.21,0.67,10.2,5,[0.20891617 0.17803485 0.17666438 0.16169352 0.14885899 0.12583209],[32.10396042 27.35845651 27.14785729 24.84729767 22.87502689 19.33650498]
213,2,8.2,0.57,0.26,2.2,0.06,28.0,65.0,0.9959,3.3,0.43,10.1,2,[0.24184757 0.1236127  0.10814355 0.1197203  0.14621539 0.26046048],[42.19973994 21.56905558 18.8698601  20.8898755  25.51297736 45.44748791]
214,3,7.8,0.735,0.08,2.4,0.092,10.0,41.0,0.9974,3.24,0.71,9.8,1,[0.17240346 0.14101178 0.14753209 0.15158905 0.17942887 0.20803474],[23.66697328 19.35762758 20.25271514 20.80964114 24.63139859 28.55831766]
215,2,7.0,0.49,0.49,5.6,0.06,26.0,121.0,0.9974,3.34,0.76,10.5,2,[0.28053206 0.15562226 0.12227386 0.14253363 0.13009768 0.1689405 ],[59.87145734 33.21307061 26.09582037 30.41968284 27.76558839 36.05546463]
216,2,8.7,0.625,0.16,2.0,0.101,13.0,49.0,0.9962,3.14,0.57,11.0,3,[0.18299968 0.15022388 0.14827232 0.14471257 0.16254596 0.2112456 ],[24.25166448 19.90811747 19.64949119 19.1777424  21.54107628 27.99489805]
217,2,8.1,0.725,0.22,2.2,0.072,11.0,41.0,0.9967,3.36,0.55,9.1,1,[0.16186171 0.13080494 0.13946365 0.15377946 0.18904816 0.22504207],[22.41340311 18.11289417 19.31188759 21.29423452 26.17798029 31.16214943]
