index,true_label,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,label,description_lengths,description_lengths_unnormalized
95,3,7.1,0.26,0.29,12.4,0.044,62.0,240.0,0.9969,3.04,0.42,9.2,2,"[0.0935531  0.1053123  0.08399634 0.09592465 0.12075371 0.12117109
 0.37928882]","[ 26.73480895  30.09525296  24.00376116  27.41253096  34.50796973
  34.62724299 108.38993438]"
96,3,6.0,0.34,0.66,15.9,0.046,26.0,164.0,0.9979,3.14,0.5,8.8,2,"[0.11274319 0.09915325 0.07913876 0.08968142 0.12304149 0.11957895
 0.37666295]","[ 37.04263784  32.57755949  26.00164542  29.46551833  40.42622265
  39.28858025 123.75549581]"
97,4,8.6,0.265,0.36,1.2,0.034,15.0,80.0,0.9913,2.95,0.36,11.4,0,"[0.10671327 0.12332277 0.14238932 0.12522066 0.11839596 0.11921769
 0.26474033]","[23.45539468 27.10613507 31.29692812 27.52328757 26.02322886 26.20384534
 58.18947133]"
98,1,9.8,0.36,0.46,10.5,0.038,4.0,83.0,0.9956,2.89,0.3,10.1,0,"[0.06460461 0.06938629 0.0805259  0.08315939 0.09260005 0.08941074
 0.52031302]","[ 29.19913126  31.36028997  36.39501997  37.58526958  41.85213527
  40.41067332 235.16413437]"
99,3,6.0,0.34,0.66,15.9,0.046,26.0,164.0,0.9979,3.14,0.5,8.8,2,"[0.0939794  0.08130753 0.06474459 0.0735507  0.10277997 0.10026017
 0.48337764]","[ 38.01481877  32.88902787  26.18929274  29.75137639  41.57466385
  40.55539913 195.52703402]"
100,2,7.4,0.25,0.37,13.5,0.06,52.0,192.0,0.9975,3.0,0.44,9.1,2,"[0.07569903 0.08916449 0.06634384 0.07376172 0.09456874 0.10311271
 0.49734946]","[ 25.2256255   29.71280068  22.10814205  24.58004577  31.51369068
  34.36084625 165.73464375]"
101,2,7.1,0.12,0.32,9.6,0.054,64.0,162.0,0.9962,3.4,0.41,9.4,2,"[0.11387767 0.1084731  0.09184015 0.09508247 0.10831984 0.10823197
 0.3741748 ]","[29.82181631 28.40648984 24.05072307 24.89980891 28.36635508 28.34334603
 97.98736309]"
102,2,6.0,0.21,0.24,12.1,0.05,55.0,164.0,0.997,3.34,0.39,9.4,2,"[0.07832429 0.08790069 0.07068492 0.07366731 0.08365783 0.08326479
 0.52250017]","[ 25.20647109  28.28836747  22.74795335  23.70775262  26.9229225
  26.79643183 168.15199052]"
103,2,7.5,0.305,0.4,18.9,0.059,44.0,170.0,1.0,2.99,0.46,9.0,2,"[0.09105969 0.1021056  0.07288031 0.08098342 0.10624275 0.10555067
 0.44117756]","[ 32.02048899  35.90470574  25.62783871  28.47724038  37.35950338
  37.11613866 155.1369322 ]"
104,2,7.4,0.25,0.37,13.5,0.06,52.0,192.0,0.9975,3.0,0.44,9.1,2,"[0.08470885 0.10104734 0.07431906 0.0829562  0.1084856  0.11379936
 0.43468359]","[ 25.19558271  30.05526075  22.10527167  24.67428008  32.26767901
  33.8481899  129.29117463]"
105,3,7.3,0.13,0.32,14.4,0.051,34.0,109.0,0.9974,3.2,0.35,9.2,2,"[0.11115433 0.11017809 0.09139521 0.09321664 0.10411739 0.10397781
 0.38596053]","[28.74696477 28.49448521 23.63681804 24.10788134 26.92705691 26.89095599
 99.81791457]"
106,2,7.1,0.12,0.32,9.6,0.054,64.0,162.0,0.9962,3.4,0.41,9.4,2,"[0.09473032 0.09039623 0.07712687 0.07940441 0.09103878 0.08985792
 0.47744548]","[ 29.60430334  28.24985006  24.10302389  24.81478315  28.45065493
  28.08162307 149.20715165]"
107,3,7.1,0.23,0.35,16.5,0.04,60.0,171.0,0.999,3.16,0.59,9.1,2,"[0.10670036 0.13292808 0.09714363 0.10506265 0.12777822 0.12346857
 0.30691849]","[26.39693608 32.88549606 24.03266672 25.9917777  31.61145574 30.54527732
 75.92952927]"
108,3,7.1,0.23,0.35,16.5,0.04,60.0,171.0,0.999,3.16,0.59,9.1,2,"[0.0799656  0.09109862 0.06590571 0.07110823 0.08398501 0.08285439
 0.52508244]","[ 29.28665366  33.36401776  24.13734992  26.04272568  30.75872369
  30.34464821 192.30654058]"
109,2,6.9,0.33,0.28,1.3,0.051,37.0,187.0,0.9927,3.27,0.6,10.3,3,"[0.0805327  0.07642534 0.07172259 0.06897227 0.06993734 0.07327191
 0.55913785]","[ 23.98107419  22.75798264  21.35759537  20.53860216  20.82598077
  21.81895102 166.50039184]"
110,3,6.5,0.17,0.54,8.5,0.082,64.0,163.0,0.9959,2.89,0.39,8.8,2,"[0.09302453 0.07835228 0.06395329 0.07157943 0.1041619  0.09557145
 0.49335712]","[ 39.78355929  33.5087146   27.35073557  30.61218578  44.54664696
  40.87279054 210.99274999]"
111,2,7.2,0.27,0.46,18.75,0.052,45.0,255.0,1.0,3.04,0.52,8.9,2,"[0.07918297 0.10078109 0.07363213 0.08400061 0.11948827 0.11504008
 0.42787485]","[ 31.43133761  40.00462165  29.22795855  33.34368012  47.43035303
  45.66466411 169.84308209]"
112,2,7.2,0.31,0.5,13.3,0.056,68.0,195.0,0.9982,3.01,0.47,9.2,2,"[0.08869756 0.09438301 0.07399946 0.08653658 0.11637879 0.11632974
 0.42367487]","[ 28.86508721  30.7153187   24.08184343  28.1618322   37.87346444
  37.85750152 137.87765742]"
113,2,6.7,0.41,0.34,9.2,0.049,29.0,150.0,0.9968,3.22,0.51,9.1,2,"[0.09657511 0.08325236 0.06830721 0.07564227 0.08132388 0.08439714
 0.51050203]","[ 27.29926322  23.53326908  19.30866477  21.38209724  22.98814007
  23.85686891 144.30560354]"
114,2,6.7,0.41,0.34,9.2,0.049,29.0,150.0,0.9968,3.22,0.51,9.1,2,"[0.13680659 0.10967215 0.08961747 0.09963357 0.10596418 0.10912885
 0.34917719]","[29.39350712 23.56355106 19.25471371 21.40671622 22.76687601 23.44682021
 75.02227733]"
115,1,5.5,0.485,0.0,1.5,0.065,8.0,103.0,0.994,3.63,0.4,9.7,1,"[0.07980717 0.06910801 0.08157808 0.08690963 0.09732386 0.10124523
 0.48402801]","[ 37.07122828  32.10136306  37.89383529  40.37039432  45.20790724
  47.02942057 224.83585339]"
116,3,6.0,0.31,0.24,3.3,0.041,25.0,143.0,0.9914,3.31,0.44,11.3,5,"[0.10525195 0.10732114 0.11061663 0.09456858 0.08172802 0.08171221
 0.41880147]","[22.90868256 23.35905305 24.07633436 20.58338684 17.78856531 17.78512449
 91.15450683]"
117,3,7.0,0.14,0.4,1.7,0.035,16.0,85.0,0.9911,3.19,0.42,11.8,4,"[0.15332283 0.13365633 0.15022518 0.12167354 0.10576016 0.11037525
 0.2249867 ]","[29.56896104 25.77619218 28.97156531 23.46525981 20.39629707 21.28633624
 43.38964326]"
118,2,7.2,0.31,0.5,13.3,0.056,68.0,195.0,0.9982,3.01,0.47,9.2,2,"[0.07780998 0.08115718 0.06187704 0.07232249 0.09460426 0.09197859
 0.52025045]","[ 30.57358113  31.88878459  24.31311248  28.41740329  37.17249412
  36.14079886 204.4200369 ]"
119,2,7.3,0.32,0.48,13.3,0.06,57.0,196.0,0.9982,3.04,0.5,9.2,2,"[0.0720206  0.07551804 0.05596068 0.06455306 0.08764177 0.08727228
 0.55703357]","[ 29.2408462   30.66083271  22.72041373  26.20897457  35.58315005
  35.43313364 226.15937483]"
120,2,5.9,0.36,0.04,5.7,0.046,21.0,87.0,0.9934,3.22,0.51,10.2,1,"[0.14958614 0.09310089 0.10010561 0.10196887 0.11684217 0.1138445
 0.32455182]","[36.81483018 22.91317556 24.63711632 25.09568548 28.75617133 28.01841192
 79.8758503 ]"
121,2,7.8,0.24,0.32,12.2,0.054,42.0,138.0,0.9984,3.01,0.54,8.8,2,"[0.07279676 0.08205806 0.06312072 0.06685279 0.07823967 0.08083595
 0.55609606]","[ 25.70771504  28.97828789  22.29068238  23.60863943  27.62984662
  28.54670425 196.38181662]"
122,2,7.4,0.16,0.31,6.85,0.059,31.0,131.0,0.9952,3.29,0.34,9.7,3,"[0.12658697 0.09356509 0.08476768 0.08362061 0.08857911 0.10071297
 0.42216758]","[ 31.704772    23.43416366  21.2307791   20.94348659  22.18538448
  25.22441157 105.73542528]"
123,3,6.9,0.19,0.28,5.0,0.058,14.0,146.0,0.9952,3.29,0.36,9.1,2,"[0.08353756 0.07675716 0.06970535 0.07060846 0.07723673 0.07885225
 0.5433025 ]","[ 26.11888907  23.99892593  21.79410428  22.07647331  24.14886889
  24.65397816 169.86919562]"
124,3,6.4,0.13,0.47,1.6,0.092,40.0,158.0,0.9928,3.21,0.36,9.8,2,"[0.10798249 0.09447615 0.08185959 0.08614576 0.1346523  0.17918452
 0.31569919]","[32.38934646 28.33811797 24.55378349 25.83941845 40.38895397 53.74639191
 94.69396648]"
125,3,6.7,0.19,0.36,1.1,0.026,63.0,143.0,0.9912,3.27,0.48,11.0,5,"[0.14940028 0.15496444 0.14301952 0.12579571 0.11882399 0.1186008
 0.18939525]","[26.24973967 27.22736627 25.12863503 22.10239936 20.8774633  20.83824701
 33.27688552]"
126,2,7.4,0.39,0.23,7.0,0.033,29.0,126.0,0.994,3.14,0.42,10.5,4,"[0.18621106 0.13162744 0.1197369  0.12117161 0.1146437  0.11763585
 0.20897343]","[31.24291098 22.08474889 20.08972576 20.33044596 19.23517828 19.73720776
 35.06203283]"
127,4,6.5,0.24,0.32,7.6,0.038,48.0,203.0,0.9958,3.45,0.54,9.7,2,"[0.10125303 0.09829172 0.08649504 0.08744181 0.09433095 0.09935736
 0.4328301 ]","[ 26.08255648  25.31972858  22.28092985  22.52481569  24.29944291
  25.59423511 111.49607225]"
128,4,6.1,0.3,0.56,2.8,0.044,47.0,179.0,0.9924,3.3,0.57,10.9,3,"[0.07541578 0.06565345 0.06172436 0.05756493 0.06264778 0.06407252
 0.61292119]","[ 29.57892513  25.75002949  24.20899633  22.5776187   24.57117228
  25.12997263 240.39466301]"
129,3,6.1,0.3,0.56,2.7,0.046,46.0,184.0,0.9924,3.31,0.57,10.9,3,"[0.10076463 0.089967   0.08169048 0.07749862 0.08645357 0.08281618
 0.48080952]","[ 29.94981385  26.74048287  24.28049228  23.03456449  25.69620247
  24.6150781  142.9088373 ]"
130,2,5.7,0.26,0.25,10.4,0.02,7.0,57.0,0.994,3.39,0.37,10.6,0,"[0.1028494  0.10615147 0.11075335 0.10445067 0.1072566  0.10859803
 0.35994048]","[27.05783533 27.92655169 29.1372224  27.4791026  28.21729169 28.57019696
 94.69389735]"
131,4,6.5,0.24,0.32,7.6,0.038,48.0,203.0,0.9958,3.45,0.54,9.7,2,"[0.09459096 0.08999932 0.07921923 0.07968187 0.08334449 0.08879374
 0.48437039]","[ 26.82682951  25.52460075  22.46727097  22.59847947  23.63723138
  25.18268693 137.37170946]"
132,2,6.5,0.425,0.4,13.1,0.038,59.0,241.0,0.9979,3.23,0.57,9.0,2,"[0.08000397 0.08657738 0.07088269 0.08342404 0.10164468 0.09856789
 0.47889934]","[ 29.34387844  31.75487579  25.99837534  30.59829451  37.2812669
  36.15275836 175.65084019]"
133,2,6.6,0.24,0.27,15.8,0.035,46.0,188.0,0.9982,3.24,0.51,9.2,2,"[0.08778998 0.10699601 0.07508955 0.08047326 0.09635089 0.09534477
 0.45795554]","[ 25.97758584  31.66076607  22.21945311  23.81252523  28.51081293
  28.2130941  135.51181833]"
134,2,6.8,0.27,0.22,8.1,0.034,55.0,203.0,0.9961,3.19,0.52,8.9,2,"[0.11959001 0.1155035  0.09329786 0.10163807 0.11729976 0.12034794
 0.33232286]","[27.02010747 26.09680239 21.07967117 22.96405514 26.50264854 27.1913522
 75.08485945]"
135,2,6.7,0.27,0.31,15.7,0.036,44.0,179.0,0.9979,3.26,0.56,9.6,2,"[0.08273398 0.09449708 0.06996487 0.07467012 0.08264257 0.08805527
 0.50743611]","[ 25.42809963  29.04346123  21.50354118  22.94969066  25.40000295
  27.06358331 155.95932172]"
136,3,8.2,0.23,0.4,1.2,0.027,36.0,121.0,0.992,3.12,0.38,10.7,4,"[0.14307938 0.14678941 0.13912136 0.1266919  0.12016471 0.12491631
 0.19923693]","[24.77486455 25.41727408 24.08951467 21.9372947  20.80708128 21.6298442
 34.49880623]"
137,2,7.1,0.37,0.67,10.5,0.045,49.0,155.0,0.9975,3.16,0.44,8.7,2,"[0.14216617 0.0996666  0.08148404 0.09340836 0.13181134 0.12115965
 0.33030384]","[42.23172133 29.60684827 24.20555657 27.74778041 39.1557281  35.9915474
 98.11968646]"
138,4,6.8,0.19,0.36,1.9,0.035,30.0,96.0,0.9917,3.15,0.54,10.8,4,"[0.14210732 0.15117232 0.15015467 0.12843218 0.11127846 0.11509335
 0.2017617 ]","[21.80385332 23.19471748 23.03857688 19.70564528 17.07371035 17.65903782
 30.95676204]"
139,3,8.1,0.28,0.39,1.9,0.029,18.0,79.0,0.9923,3.23,0.52,11.8,4,"[0.14038952 0.14241173 0.16323323 0.13697928 0.12496435 0.13002944
 0.16199245]","[23.94713553 24.29207751 27.84373332 23.36543008 21.31596672 22.17995182
 27.63208527]"
140,2,6.3,0.31,0.34,2.2,0.045,20.0,77.0,0.9927,3.3,0.43,10.2,4,"[0.12928301 0.1273543  0.13148259 0.12308603 0.11267893 0.12036802
 0.25574712]","[22.24152526 21.90971435 22.61993535 21.17541145 19.38500063 20.70781325
 43.99809418]"
141,2,7.1,0.37,0.67,10.5,0.045,49.0,155.0,0.9975,3.16,0.44,8.7,2,"[0.1362215  0.09397213 0.08156922 0.09523966 0.12511856 0.13456589
 0.33331304]","[40.01342864 27.60318353 23.95997602 27.97550612 36.75207148 39.52711114
 97.90669784]"
142,3,7.9,0.21,0.4,1.2,0.039,38.0,107.0,0.992,3.21,0.54,10.8,4,"[0.14195828 0.14185278 0.14572353 0.12817863 0.11656325 0.12255673
 0.20316681]","[22.59677195 22.57997757 23.19612024 20.40334072 18.55441697 19.50845258
 32.33988153]"
143,3,8.5,0.21,0.41,4.3,0.036,24.0,99.0,0.9947,3.18,0.53,9.7,1,"[0.14513065 0.12526484 0.12943346 0.12787999 0.12923733 0.13507393
 0.20797979]","[25.28940406 21.82773392 22.55412569 22.28343077 22.51995041 23.53699336
 36.2410338 ]"
144,3,8.1,0.2,0.4,2.0,0.037,19.0,87.0,0.9921,3.12,0.54,11.2,4,"[0.13221602 0.13362244 0.14424765 0.12441337 0.11446493 0.11971046
 0.23132513]","[23.8874046  24.1415015  26.0611532  22.47770251 20.68032423 21.62803066
 41.79339954]"
145,3,6.3,0.255,0.37,1.1,0.04,37.0,114.0,0.9905,3.0,0.39,10.9,4,"[0.1132595  0.12128928 0.11914447 0.10110344 0.08834661 0.09462756
 0.36222915]","[23.75603843 25.44027555 24.99040415 21.20632098 18.53059141 19.8480119
 75.97711258]"
146,3,5.6,0.16,0.27,1.4,0.044,53.0,168.0,0.9918,3.28,0.37,10.1,4,"[0.11828275 0.12515178 0.11791406 0.10989151 0.10681081 0.10736776
 0.31458135]","[25.17214075 26.63396125 25.09367839 23.38637331 22.7307593  22.84928564
 66.94709125]"
147,1,6.4,0.595,0.14,5.2,0.058,15.0,97.0,0.9951,3.38,0.36,9.0,1,"[0.08616116 0.06933101 0.08290723 0.09601893 0.1019264  0.09938126
 0.46427401]","[ 31.90609288  25.67376979  30.70114285  35.55649845  37.74407436
  36.80159063 171.92399256]"
148,4,6.3,0.34,0.33,4.6,0.034,19.0,80.0,0.9917,3.38,0.58,12.0,4,"[0.10414337 0.10327584 0.11985964 0.09587831 0.07804475 0.08199341
 0.41680467]","[ 25.4414615   25.22952974  29.28083003  23.42236625  19.06576029
  20.03038795 101.82232132]"
149,3,6.9,0.25,0.3,4.1,0.054,23.0,116.0,0.994,2.99,0.38,9.4,3,"[0.08508771 0.08343703 0.0765325  0.07576923 0.07687343 0.08242657
 0.51987353]","[ 23.32140706  22.86897955  20.97653805  20.76733725  21.0699824
  22.59202479 142.49041134]"
150,4,7.9,0.22,0.38,8.0,0.043,46.0,152.0,0.9934,3.12,0.32,11.5,4,"[0.08942125 0.08792826 0.08201272 0.07168115 0.06844438 0.07086636
 0.52964588]","[ 26.48638888  26.0441675   24.29199782  21.23180927  20.27308346
  20.9904692  156.88001448]"
151,3,7.6,0.18,0.46,10.2,0.055,58.0,135.0,0.9968,3.14,0.43,9.9,2,"[0.12670468 0.1253339  0.09721139 0.10227559 0.12441441 0.11960975
 0.30445028]","[27.48840463 27.19101668 21.08987733 22.18854912 26.99153433 25.94916951
 66.05006838]"
152,3,6.9,0.25,0.3,4.1,0.054,23.0,116.0,0.994,2.99,0.38,9.4,3,"[0.08798729 0.08796357 0.08095043 0.08026983 0.0826096  0.08849481
 0.49172447]","[ 22.70373879  22.69761995  20.88798747  20.71237144  21.31611036
  22.83469855 126.88178527]"
153,2,7.2,0.18,0.41,1.2,0.048,41.0,97.0,0.9919,3.14,0.45,10.4,4,"[0.1075271  0.09507429 0.09188762 0.08235436 0.07889929 0.08401335
 0.460244  ]","[ 26.186282    23.15362439  22.37756784  20.05591593  19.21449503
  20.45993193 112.08410674]"
154,3,8.2,0.23,0.4,7.5,0.049,12.0,76.0,0.9966,3.06,0.84,9.7,1,"[0.0932621  0.07292183 0.08062659 0.07542652 0.07697224 0.07720861
 0.5235821 ]","[ 38.35772525  29.99198614  33.16087322  31.02213753  31.65787742
  31.75509229 215.34382938]"
155,3,7.4,0.24,0.42,14.0,0.066,48.0,198.0,0.9979,2.89,0.42,8.9,2,"[0.07639536 0.08411252 0.06569208 0.07352039 0.09701519 0.09579603
 0.50746843]","[ 29.25636595  32.21173294  25.15743967  28.15536895  37.15293928
  36.68604754 194.34011607]"
156,3,7.4,0.24,0.42,14.0,0.066,48.0,198.0,0.9979,2.89,0.42,8.9,2,"[0.07639536 0.08411252 0.06569208 0.07352039 0.09701519 0.09579603
 0.50746843]","[ 29.25636595  32.21173294  25.15743967  28.15536895  37.15293928
  36.68604754 194.34011607]"
157,4,6.1,0.32,0.24,1.5,0.036,38.0,124.0,0.9898,3.29,0.42,12.4,5,"[0.13051667 0.13708545 0.1452909  0.1104014  0.09000953 0.0846787
 0.30201734]","[27.39479234 28.77354529 30.49582747 23.17269797 18.8925471  17.77363223
 63.39191844]"
158,5,5.2,0.44,0.04,1.4,0.036,43.0,119.0,0.9894,3.36,0.33,12.1,5,"[0.11607368 0.09578409 0.11141226 0.09715856 0.09527698 0.0900387
 0.39425573]","[ 40.43557501  33.36746853  38.81171884  33.84628148  33.19081112
  31.36599594 137.34343279]"
159,5,5.2,0.44,0.04,1.4,0.036,43.0,119.0,0.9894,3.36,0.33,12.1,5,"[0.13619257 0.11202014 0.12638868 0.11137243 0.11080753 0.10135396
 0.30186469]","[41.246402   33.92569708 38.27725931 33.72953364 33.55845323 30.69540621
 91.42078948]"
160,4,6.1,0.32,0.24,1.5,0.036,38.0,124.0,0.9898,3.29,0.42,12.4,5,"[0.17057303 0.1610073  0.17812044 0.13481403 0.11122558 0.10757949
 0.13668013]","[29.29393819 27.65113388 30.5901177  23.1527449  19.10170201 18.47552912
 23.47322566]"
161,2,6.4,0.22,0.56,14.5,0.055,27.0,159.0,0.998,2.98,0.4,9.1,2,"[0.1006376  0.10434397 0.08178147 0.08885439 0.11823662 0.12049206
 0.38565388]","[ 30.04912974  31.15580542  24.41892371  26.53081041  35.30397682
  35.97742187 115.15142569]"
162,2,6.3,0.36,0.3,4.8,0.049,14.0,85.0,0.9932,3.28,0.39,10.6,4,"[0.08820123 0.07859213 0.08437058 0.07973641 0.07496885 0.07620239
 0.51792841]","[ 24.1862589   21.55128027  23.13582805  21.86506154  20.55771834
  20.89597371 142.02466468]"
163,3,7.4,0.24,0.42,14.0,0.066,48.0,198.0,0.9979,2.89,0.42,8.9,2,"[0.06895723 0.07900417 0.06059704 0.06781606 0.09208317 0.09808744
 0.53345489]","[ 28.52810473  32.68459809  25.06943526  28.05599369  38.09547633
  40.57948679 220.69415236]"
164,2,6.7,0.24,0.35,13.1,0.05,64.0,205.0,0.997,3.15,0.5,9.5,2,"[0.0977472  0.11569524 0.08413593 0.09369086 0.11679576 0.11891045
 0.37302457]","[25.1407885  29.75706244 21.63994055 24.0974888  30.04011788 30.58402026
 95.94271419]"
165,2,7.0,0.23,0.36,13.0,0.051,72.0,177.0,0.9972,3.16,0.49,9.8,2,"[0.0787323  0.09228693 0.06939441 0.07588889 0.09513434 0.09249755
 0.49606559]","[ 24.92200238  29.212599    21.96617736  24.02194535  30.11391967
  29.27926703 157.02510361]"
166,3,8.4,0.27,0.46,8.7,0.048,39.0,197.0,0.9974,3.14,0.59,9.6,2,"[0.1084262  0.09777372 0.08599872 0.09379555 0.11410382 0.11996985
 0.37993214]","[27.92859676 25.18471384 22.15168872 24.16001124 29.39104677 30.9020288
 97.86353747]"
167,4,6.7,0.46,0.18,2.4,0.034,25.0,98.0,0.9896,3.08,0.44,12.6,5,"[0.12882975 0.11183385 0.13408319 0.11047173 0.09628944 0.09423087
 0.32426117]","[32.70759367 28.39263404 34.04134768 28.04681596 24.44618424 23.92355065
 82.3241693 ]"
168,2,7.5,0.29,0.31,8.95,0.055,20.0,151.0,0.9968,3.08,0.54,9.3,2,"[0.08408582 0.07590682 0.06187656 0.06645039 0.07383421 0.07886464
 0.55898156]","[ 26.4078      23.83912259  19.43281231  20.86925666  23.18820208
  24.76804718 175.55247116]"
169,2,9.8,0.42,0.48,9.85,0.034,5.0,110.0,0.9958,2.87,0.29,10.0,1,"[0.07094116 0.06946926 0.07952757 0.08402296 0.09296526 0.08869581
 0.51437797]","[ 32.83940451  32.15804409  36.81414532  38.89510681  43.03459044
  41.05821902 238.11093888]"
170,3,7.1,0.3,0.46,1.5,0.066,29.0,133.0,0.9906,3.12,0.54,12.7,3,"[0.13898085 0.13676772 0.13938912 0.1073802  0.11220476 0.10764849
 0.25762886]","[30.0970655  29.6177987  30.1854778  23.25377055 24.29855662 23.31187128
 55.79094089]"
171,3,7.9,0.19,0.45,1.5,0.045,17.0,96.0,0.9917,3.13,0.39,11.0,4,"[0.1193415  0.11641554 0.12872156 0.11460485 0.1124013  0.11503967
 0.29347557]","[23.89538511 23.30952899 25.77352581 22.94697834 22.50576895 23.03404228
 58.7617168 ]"
172,1,7.6,0.48,0.37,0.8,0.037,4.0,100.0,0.9902,3.03,0.39,11.4,5,"[0.0976659  0.09361015 0.11515928 0.10853205 0.09908295 0.09216527
 0.3937844 ]","[ 26.51833889  25.41711687  31.26815834  29.46872518  26.9030966
  25.02480327 106.92071467]"
173,4,6.3,0.22,0.43,4.55,0.038,31.0,130.0,0.9918,3.35,0.33,11.5,4,"[0.15557476 0.15503906 0.15993838 0.13034335 0.11158117 0.11231749
 0.17520579]","[25.49828824 25.41048916 26.21347394 21.36292817 18.28785733 18.4085377
 28.71576271]"
174,2,7.5,0.27,0.31,17.7,0.051,33.0,173.0,0.999,3.09,0.64,10.2,2,"[0.07860042 0.0901305  0.06851603 0.07175835 0.08233872 0.08658197
 0.52207402]","[ 28.10116355  32.22338866  24.49580037  25.65499184  29.4376786
  30.95472274 186.65151806]"
175,3,6.9,0.23,0.4,7.5,0.04,50.0,151.0,0.9927,3.11,0.27,11.4,4,"[0.08667418 0.08587336 0.07948006 0.06862266 0.06289287 0.06386348
 0.55259339]","[ 27.29224773  27.04008128  25.02693973  21.6081253   19.80391028
  20.10954046 174.00240018]"
176,1,7.2,0.32,0.47,5.1,0.044,19.0,65.0,0.991,3.03,0.41,12.6,5,"[0.1032847  0.09593102 0.11116584 0.08708123 0.08069523 0.0805981
 0.44124388]","[ 30.15831443  28.01109931  32.45954605  25.42702808  23.56236689
  23.53400677 128.83971696]"
177,2,5.9,0.23,0.3,12.9,0.054,57.0,170.0,0.9972,3.28,0.39,9.4,2,"[0.10549987 0.12629185 0.09592225 0.10200856 0.12113472 0.12441779
 0.32472497]","[24.43446779 29.25002672 22.21622651 23.6258568  28.05560153 28.81598234
 75.20844835]"
178,1,6.0,0.67,0.07,1.2,0.06,9.0,108.0,0.9931,3.11,0.35,8.7,1,"[0.09389888 0.06905365 0.09392232 0.11030701 0.11978856 0.11243569
 0.4005939 ]","[ 37.00648845  27.21473451  37.01572834  43.47309612  47.20986981
  44.31202926 157.87806457]"
179,3,6.4,0.25,0.32,5.5,0.049,41.0,176.0,0.995,3.19,0.68,9.2,3,"[0.07323266 0.0693617  0.06051507 0.0602172  0.06128365 0.06307701
 0.61231271]","[ 25.89652304  24.52767469  21.39933091  21.29399611  21.67111373
  22.3052844  216.52592822]"
180,3,6.4,0.33,0.31,5.5,0.048,42.0,173.0,0.9951,3.19,0.66,9.3,2,"[0.11965604 0.10760498 0.09208832 0.09385979 0.09617168 0.10113941
 0.38947977]","[26.83971214 24.13657391 20.65607508 21.05342874 21.57200222 22.68629854
 87.36312064]"
181,2,7.1,0.34,0.15,1.2,0.053,61.0,183.0,0.9936,3.09,0.43,9.2,2,"[0.10074362 0.09365336 0.08121785 0.08928557 0.10625999 0.10605329
 0.42278632]","[ 27.81191922  25.8545364   22.42151292  24.64873682  29.33480258
  29.27774115 116.71705888]"
182,2,6.8,0.28,0.4,22.0,0.048,48.0,167.0,1.001,2.93,0.5,8.7,2,"[0.08450213 0.10979812 0.06980282 0.07418053 0.09449093 0.10001841
 0.46720707]","[ 36.7395307   47.73763146  30.34862012  32.25194345  41.08242616
  43.48564454 203.1306111 ]"
183,3,6.9,0.27,0.4,14.0,0.05,64.0,227.0,0.9979,3.18,0.58,9.6,2,"[0.09673995 0.11873248 0.08817902 0.09758097 0.1256377  0.11896274
 0.35416714]","[26.48051964 32.50050886 24.13714434 26.71073111 34.39066835 32.56353747
 96.94577852]"
184,2,6.8,0.26,0.56,11.9,0.043,64.0,226.0,0.997,3.02,0.63,9.3,2,"[0.08802374 0.09500864 0.07787124 0.08688909 0.117088   0.1156113
 0.41950798]","[ 29.96539711  32.34322507  26.50923939  29.57913317  39.85956798
  39.35686432 142.81059534]"
185,2,6.8,0.29,0.56,11.9,0.043,66.0,230.0,0.9972,3.02,0.63,9.3,2,"[0.10090505 0.10149347 0.08476934 0.09630697 0.12677397 0.12760395
 0.36214724]","[ 31.97116564  32.15760499  26.85866162  30.51429158  40.16758071
  40.43055489 114.74420394]"
186,3,6.7,0.24,0.41,9.4,0.04,49.0,166.0,0.9954,3.12,0.61,9.9,2,"[0.10899591 0.10425264 0.08117798 0.08172067 0.08700495 0.08891207
 0.44793578]","[ 26.55130566  25.39584953  19.77488246  19.90708286  21.19432825
  21.65889984 109.11675259]"
187,2,5.9,0.3,0.23,4.2,0.038,42.0,119.0,0.9924,3.15,0.5,11.0,4,"[0.07994288 0.07218679 0.0688591  0.06089537 0.05517714 0.05760437
 0.60533435]","[ 25.51584259  23.04028554  21.97816856  19.43633636  17.61121693
  18.38593022 193.20816238]"
188,5,6.8,0.53,0.35,3.8,0.034,26.0,109.0,0.9906,3.26,0.57,12.7,5,"[0.14093033 0.13537451 0.16380556 0.13596001 0.11207099 0.10464361
 0.20721498]","[29.41809961 28.25836568 34.19312414 28.38058348 23.39393923 21.84353186
 43.25449898]"
